id,word,total_count,total_frequency,trump_count,trump_frequency,obama_count,obama_frequency
18084,revolt,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18085,salena,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18086,zito,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18087,injusticeand,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18088,unrevealed,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18089,crimethere,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18090,blankenship,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18091,stateno,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18092,spoiled,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18094,disarm,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18096,4yrs,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18099,celebrities,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18098,arbitration,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18100,extortionist,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18101,retainer,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18102,ainsley,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18104,earnhardt,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18103,bookbring,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18106,screwing,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18107,c-130,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18108,hercules,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18109,savannah,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18110,redacting,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18111,unequal,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18113,employeewhat,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18114,outrageousas,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18115,unfettered,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18117,1380,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18118,@mbuhari,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18119,@whitehouse🇺🇸🇳🇬,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18120,naftabut,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18121,seeyou,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18123,stamina,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18126,housefreedom,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18127,lines-much,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18128,meyers,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18130,triumphs,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18131,timewell,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18132,bustthe,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18134,testers,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18135,foxnews,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18137,admiraldoctor,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18138,octobers,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18139,russia-,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18140,nevins,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18141,abuzz,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18144,donehe,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18146,republics,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18145,linked,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18148,us-france,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18149,#az08,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18151,#torontostrong,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18152,stat,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18153,maxing,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18154,matalin,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18155,tellbut,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18157,magoo,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18158,peepers,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18156,charactersjust,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18161,sylvester,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18160,stallone,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18159,heavyweight,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18162,tribulations,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18168,habberman,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18169,intercontinental,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18170,missilesalso,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18171,vow,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18172,wendy,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18173,artificially,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18174,republicansgot,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18175,shadey,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18177,@gcsoflorida,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18178,#jiatfsouth,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18179,@noradnorthcom,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18180,@southcomwatch,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18181,@naskeywest,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18182,interagency,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18183,northcom,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18184,southcom,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18185,browns,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18187,depth,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18188,#success🇺🇸🇯🇵,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18191,sketch,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18192,breeding,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18193,contingencies,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18196,aggravated,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18197,take-home,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18200,nursultan,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18199,nazarbayev,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18198,kazakhstan,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18201,whack,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18202,deflated,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18203,grandkids,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18204,den,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18205,botch,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18206,did-until,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18207,cradling,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18210,memembers,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18209,governorsi,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18213,disciplined,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18215,#neveragain,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18214,#holocaustremembranceday,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18219,partnering,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18218,@nscsafetys,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18220,prescribed,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18221,enjoys,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18223,calculated,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18225,skype,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18226,ukraine-another,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18228,crimson,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18227,#rolltide,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18232,tarrifs,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18233,attorneyclient,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18236,mindless,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18235,encircled,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18238,truejust,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18240,relating,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18241,sealing,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18242,humboldt,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18244,@bernieandsid,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18243,@77wabcradio,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18245,perks,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18249,willingness,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18251,uniting,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18250,#mlk50,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18252,uncheckedcrime,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18254,youtubes,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18260,estonia,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18257,@kerstikaljulaid,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18262,lithuania,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18256,@grybauskaitelt,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18261,latvia,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18258,@vejonis,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18259,anniversaries,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18255,#balticsummit,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18263,bourne,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18265,zuker,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18267,#autismawarenessday,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18268,#lightitupblue,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18269,@annagiaritelli,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18271,countrynot,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18272,naftathey,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18274,moonbeam,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18273,kidnapping,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18275,robbery,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18276,terrorize,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18277,parcel,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18279,companys,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18278,ballooned,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18281,disrepair,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18282,refined,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18284,hon,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18283,dod,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18286,shulkins,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18288,md,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18289,orange,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18290,@ustraderep,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18291,korus,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18292,maintained,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18294,voluminous,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18296,@howiecarrshow,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18298,casedont,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18299,combatants,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18301,swapping,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18302,attacker,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18303,line-item,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18305,legalized,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18307,inconsistent,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18309,4918,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18310,@ambjohnbolton,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18311,handover,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18312,physically,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18313,yearmost,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18314,excoriate,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18317,wether,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18318,urged,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18319,#nationalagricultureday,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18320,818,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18321,addeddoes,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18322,sourceor,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18323,#stpatricksday,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18325,sanctimonious,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18324,choirboy,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18326,14-year,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18327,unopposed,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18328,iraq-syria,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18329,shamrock☘️bowl,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18331,fiu,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18334,usnegotiating,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18333,dothey,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18332,doand,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18335,aviators,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18337,@senatecommerce,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18336,#infrastructureinamerica,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18338,fundamentals,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18339,unfilled,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18341,prey,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18343,tend,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18345,in-depth,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18346,demswill,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18347,conceal,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18349,governmenta,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18350,russiajust,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18354,koreas,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18355,startled,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18352,amazedthey,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18353,fakethey,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18357,kristian,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18358,saucier,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18359,xinping,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18360,yountville,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18361,@repbost,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18362,freeze,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18364,#internationalwomensdayfirst,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18366,@realromadowney,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18367,oscars,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18369,addicted,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18370,relocation,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18371,gridiron,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18372,deficit-have,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18381,anymore-we,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18382,dieing,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18384,dire,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18383,#opioidepidemicfull,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18385,emerged,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18386,lord,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18390,yankee,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18389,sixteen,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18387,1957,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18391,binion,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18399,lc,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18394,ac,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18400,sid,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18396,comptroller,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18398,hegar,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18395,christi,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18397,craddick,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18401,2000a,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18402,paxton,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18403,collusioni,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18404,exercising,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18407,skeptical,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18405,evidencein,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18406,implausible,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18408,@judgenapolitano,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18409,disgraceand,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18411,straw,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18413,redrawn,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18412,appealed,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18416,firearms,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18418,turnbull,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18417,@whitehouse🇺🇸🇦🇺press,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18420,scripted,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18421,officialsthere,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18422,#goteamusa,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18423,#olympics,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18425,thereproblem,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18426,lasts,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18427,teacherscoaches,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18428,concealed,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18429,safefull,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18430,great-grandchildren,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18431,ministry,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18433,decoration,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18432,#americanheroes,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18434,religions,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18436,wall-to-wall,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18435,newscasters,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18438,reporteddoesnt,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18441,somehow,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18442,brody,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18444,@orrinhatch,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18449,kenstarr,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18450,whitewater,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18451,asses,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18453,pound,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18455,definitively,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18458,swaying,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18456,goalrob,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18457,goldmanvice,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18459,goldman,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18463,participant,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18464,impeachment@stevehiltonx,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18466,succinctly,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18465,old-fashioned,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18467,anti-us,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18468,democratstotally,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18469,grassley,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18470,schumer-rounds-collins,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18471,sustain,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18475,expelled,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18474,erratic,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18472,classmates,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18476,reconnect,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18477,kruczek,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18479,hikers,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18480,billand,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18482,branches,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18481,2008-2011,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18483,accuratehe,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18485,mishandling,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18484,clintondnc,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18490,non-military,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18491,depletion,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18492,-senator,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18493,extensive,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18495,unto,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18496,kissinger,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18498,invoked,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18500,recite,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18501,@olympics,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18502,bombshells,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18503,#falconheavy,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18504,cancels,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18505,daca-they,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18508,linebacker,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18509,non-personal,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18510,enforcer,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18512,lawthe,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18511,hid,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18513,aftermaththe,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18514,wages-,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18517,@customsborder,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18518,@uscis,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18519,orator,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18522,start✅unemployment,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18520,41✅average,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18523,year✅200000,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18521,jobs✅,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18525,misleadingly,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18524,jw,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18528,456,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18527,117,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18529,nearing,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18531,genocide,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18532,#davos2018,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18535,@alainberset,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18536,confederation,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18538,rwanda,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18537,kagame,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18540,@squawkcnbc,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18539,600ame,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18541,boundaries,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18542,betterour,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18543,usher,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18544,#democratshutdown,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18545,@govmattbevin,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
18546,bailey,1,1.8364528545823171e-06,1,2.2780963315814773e-06,0,0
